NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_has_oa_path	embargo	embargo_published_version	embargo_accepted_version	sherpa_oa_green	additional_oa_fee	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_uri	sherpa_created	sherpa_last_modified	sherpa_id	DOAJ_pissn	ISSN_old	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ_license	DOAJ_author_holds_copyright_without_restrictions	DOAJ_last_updated	DOAJ_APC	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip	not_sherpa_and_not_doaj_or_not_oa	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables	lenght_years_pubmed	DOIs_ratio
101463759	Journal of neurosurgery. Pediatrics	J Neurosurg Pediatr	United States	Charlottesville, VA	American Association of Neurological Surgeons	2008		Monthly,	1933-0715	1933-0707	1933-0707	eng	N	2008.0	Y	Y	IM	http://thejns.org/	Y	1933-0715																																																yes	2008.0	2022.0	3255.0	196.0	165.0	3209.0	1.0	14.0	0.985867895545315
101223545	Journal of neurosurgery. Spine	J Neurosurg Spine	United States	Charlottesville, VA	American Association of Neurological Surgeons	2004		Ten no. a year	1547-5646	1547-5654	1547-5646	eng	N	1999.0	Y	Y	IM	http://thejns.org/loi/spi	Y	1547-5646																																																yes	2004.0	2022.0	4317.0	244.0	202.0	4247.0	1.0	18.0	0.9837850359045633
100935589	Journal of Nippon Medical School = Nippon Ika Daigaku zasshi	J Nippon Med Sch	Japan	Tokyo	Medical Association of Nippon Medical School	2000		Bimonthly	1347-3409	1345-4676	1345-4676	eng	Y	2000.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jnms	Y	1347-3409																																																yes	2000.0	2022.0	1579.0	101.0	105.0	1567.0	1.0	22.0	0.9924002533248891
0402640	Journal of nutritional science and vitaminology	J Nutr Sci Vitaminol (Tokyo)	Japan	Tokyo	University of Tokyo Press.	1973		Bimonthly	1881-7742	0301-4800	0301-4800	eng	N	1973.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/jnsv	Y	1881-7742																																																yes	1973.0	2022.0	3804.0	57.0	116.0	3772.0	1.0	49.0	0.9915878023133544
101126664	Journal of obstetrics and gynaecology Canada : JOGC = Journal d'obstétrique et gynécologie du Canada : JOGC	J Obstet Gynaecol Can	Netherlands		Elsevier	2001		Monthly		1701-2163	1701-2163	eng	N	2002.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/17012163	Y	1701-2163																																																yes	2001.0	2022.0	3836.0	278.0	238.0	3788.0	1.0	21.0	0.9874869655891554
101234523	Journal of opioid management	J Opioid Manag	United States	Weston, MA	Weston Medical Pub.	2005		Bimonthly		1551-7489	1551-7489	eng	N	2005.0	Y	N	IM		Y	1551-7489																																																yes	2005.0	2022.0	883.0	70.0	50.0	850.0	1.0	17.0	0.9626274065685164
9808942	Journal of oral science	J Oral Sci	Japan	Tokyo	Nihon University School of Dentistry	1998		Quarterly	1880-4926	1343-4934	1343-4934	eng	Y	1998.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/josnusd/	Y	1880-4926																																																yes	1998.0	2022.0	1522.0	52.0	75.0	1515.0	1.0	24.0	0.9954007884362681
7803124	The Journal of parasitology	J Parasitol	United States	Lawrence, Kans. [etc.]	American Society of Parasitologists [etc.]	1914		Bimonthly	1937-2345	0022-3395	0022-3395	eng	N	1965.0	Y	Y	IM	http://www.bioone.org/loi/para	Y	1937-2345																																																yes	1945.0	2022.0	13300.0	107.0	61.0	4246.0	1.0	77.0	0.3192481203007519
8000345	Journal of periodontology	J Periodontol	United States	[Chicago]	American Academy of Periodontology.	1970		Monthly	1943-3670	0022-3492	0022-3492	eng	N	1970.0	Y	Y	IM	https://onlinelibrary.wiley.com/journal/19433670	Y	1943-3670																																																yes	1965.0	2022.0	10249.0	178.0	230.0	10107.0	1.0	57.0	0.986144989755098
8710838	Journal of personality disorders	J Pers Disord	United States	New York	Guilford Press	1987		Bimonthly,	1943-2763	0885-579X	0885-579X	eng	N	1997.0	Y	Y	IM	https://guilfordjournals.com/loi/pedi	Y	1943-2763																																																yes	1997.0	2022.0	1318.0	74.0	43.0	1316.0	1.0	25.0	0.9984825493171472
101167001	Journal of pharmacological sciences	J Pharmacol Sci	Japan	Kyoto, Japan	Japanese Pharmacological Society	2003		Monthly	1347-8648	1347-8613	1347-8613	eng	Y	2003.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/13478613	Y	1347-8648																																																yes	2003.0	2022.0	3097.0	117.0	112.0	3080.0	1.0	19.0	0.9945108169195996
101298201	The journal of physician assistant education : the official journal of the Physician Assistant Education Association	J Physician Assist Educ	United States	Alexandria, VA	Physician Assistant Education Association	2006		Quarterly	1941-9449	1941-9430	1941-9430	eng	N	2010.0	Y	Y	IM	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=01367895-000000000-00000	Y	1941-9449																																																yes	2010.0	2022.0	647.0	63.0	74.0	624.0	1.0	12.0	0.964451313755796
9114501	Journal of physiology and pharmacology : an official journal of the Polish Physiological Society	J Physiol Pharmacol	Poland	Krakow	Polish Physiological Society	1991		Quarterly	1899-1505	0867-5910	0867-5910	eng	N	1991.0	Y	Y	IM	http://www.jpp.krakow.pl/	Y	1899-1505																																																yes	1991.0	2022.0	2956.0	91.0	39.0	402.0	1.0	31.0	0.13599458728010824
9918351283506676	Journal of prevention (2022)	J Prev (2022)	Switzerland	[Cham, Switzerland]	Springer Nature Switzerland AG	2022			2731-5541	2731-5533	2731-5533	eng	Y	2022.0	Y	Y	IM	https://link.springer.com/journal/10935	Y	2731-5541																																																yes	2022.0	2022.0	66.0	0.0	66.0	66.0	1.0	0.0	1.0
9214440	Journal of preventive medicine and hygiene	J Prev Med Hyg	Italy	Ospedaletto (Pisa), Italy	Pacini editore	1989		Quarterly	2421-4248	1121-2233	1121-2233	eng	N	2006.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/2879/	Y	2421-4248																																																yes	2006.0	2022.0	845.0	144.0	67.0	416.0	1.0	16.0	0.49230769230769234
101490359	Journal of prosthodontic research	J Prosthodont Res	Japan	Tokyo	Japan Prosthodontic Society	2009		Quarterly	2212-4632	1883-1958	1883-1958	eng	Y	2009.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/18831958	Y	2212-4632																																																yes	2009.0	2022.0	862.0	91.0	147.0	862.0	1.0	13.0	1.0
9804163	Journal of registry management	J Registry Manag	United States	Alexandria, VA	National Cancer Registrars Association, Inc.	19uu		Quarterly	1945-6131	1945-6123	1945-6131	eng	N	2009.0	Y	N	IM		Y	1945-6131																																																yes	2008.0	2021.0	388.0	20.0	0.0	0.0	1.0	13.0	0.0
101480094	Journal of research in health sciences	J Res Health Sci	Iran	[Hamadān]	Hamadan University of Medical Sciences, School of Public Health, distributed by Elsevier	2005		Quarterly,	2228-7809	2228-7795	2228-7795	eng	N	2012.0	Y	Y	IM	http://jrhs.umsha.ac.ir/index.php/JRHS/issue/archive	Y	2228-7809																																																yes	2007.0	2021.0	432.0	27.0	0.0	63.0	1.0	14.0	0.14583333333333334
7806058	The Journal of rheumatology. Supplement	J Rheumatol Suppl	Canada	[Toronto, Ont.	Journal of Rheumatology Pub. Co.	1974		Irregular		0380-0903	0380-0903	eng	N	1974.0	Y	Y	IM	http://www.jrheum.org/content/by/year	Y	0380-0903																																																yes	1974.0	2021.0	1121.0	17.0	0.0	212.0	1.0	47.0	0.18911685994647637
9211664	Journal of smooth muscle research = Nihon Heikatsukin Gakkai kikanshi	J Smooth Muscle Res	Japan	Hirosaki-shi	Dō Gakkai	1991		Six no. a year	1884-8796	0916-8737	0916-8737	eng	N	1991.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jsmr	Y	1884-8796																																																yes	1991.0	2022.0	579.0	9.0	7.0	490.0	1.0	31.0	0.846286701208981
101158402	Journal of special operations medicine : a peer reviewed journal for SOF medical professionals	J Spec Oper Med	United States	St. Petersburg, FL	Breakaway Media	200u		Quarterly		1553-9768	1553-9768	eng	N	2009.0	Y	N	IM		Y	1553-9768																																																yes	2009.0	2022.0	1123.0	93.0	72.0	950.0	1.0	13.0	0.8459483526268923
101508051	Journal of studies on alcohol and drugs. Supplement	J Stud Alcohol Drugs Suppl	United States	Piscataway, NJ	Alcohol Research Documentation, Inc.	2009		Irregular	1946-5858	1946-584X	1946-5858	eng	Y	2009.0	Y	Y	IM	https://www.jsad.com/	Y	1946-5858																																																yes	2009.0	2020.0	57.0	0.0	0.0	15.0	1.0	11.0	0.2631578947368421
101197881	Journal of surgical orthopaedic advances	J Surg Orthop Adv	United States	Towson, MD	Data Trace Pub. Co.	2003		Quarterly		1548-825X	1548-825X	eng	Y	2003.0	Y	N	IM		Y	1548-825X																																																yes	2003.0	2022.0	848.0	52.0	36.0	123.0	1.0	19.0	0.14504716981132076
7805798	The Journal of toxicological sciences	J Toxicol Sci	Japan	Sapporo, Japan	Doku Sayō Kenkyūkai	1976		Quarterly	1880-3989	0388-1350	0388-1350	eng	N	1978.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jts/	Y	1880-3989																																																yes	1978.0	2022.0	2830.0	60.0	56.0	2711.0	1.0	44.0	0.9579505300353357
7909645	Journal of UOEH	J UOEH	Japan	Kitakyūshū, Japan	University of Occupational and Environmental Health	1979		Quarterly		0387-821X	0387-821X	eng	N	1983.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/juoeh	Y	0387-821X																																																yes	1983.0	2022.0	1592.0	48.0	47.0	1422.0	1.0	39.0	0.8932160804020101
9105360	The Journal of veterinary medical science	J Vet Med Sci	Japan	Tokyo	Japanese Society Of Veterinary Science	1991		Monthly	1347-7439	0916-7250	0916-7250	eng	N	1991.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jvms	Y	1347-7439																																																yes	1991.0	2022.0	8720.0	317.0	277.0	8706.0	1.0	31.0	0.9983944954128441
8915208	Journal of zoo and wildlife medicine : official publication of the American Association of Zoo Veterinarians	J Zoo Wildl Med	United States	Lawrence Ks	American Association Of Zoo Veterinarians	1989		Quarterly		1042-7260	1042-7260	eng	N	1997.0	Y	Y	IM	http://www.bioone.org/loi/zamd	Y	1042-7260																																																yes	1997.0	2022.0	3121.0	204.0	73.0	2868.0	1.0	25.0	0.9189362383851329
101772772	JBI evidence implementation	JBI Evid Implement	United States	Philadelphia, PA	Wolters Kluwer	2020		Quarterly	2691-3321		2691-3321	eng	Y	2020.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=02205615-000000000-00000	Y	2691-3321																																																yes	2020.0	2022.0	144.0	40.0	72.0	144.0	1.0	2.0	1.0
101684552	JBRA assisted reproduction	JBRA Assist Reprod	Brazil	Brasília/DF	Brazilian Society of Assisted Reproduction	2014		Quarterly	1518-0557	1517-5693	1517-5693	eng	N	2016.0	Y	Y	IM	http://www.jbra.com.br	Y	1518-0557																																																yes	2014.0	2022.0	663.0	99.0	136.0	656.0	1.0	8.0	0.9894419306184012
100938016	Joint bone spine	Joint Bone Spine	France	Paris	Editions Elsevier	2000		Bimonthly	1778-7254	1297-319X	1297-319X	eng	Y	2000.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/1297319X	Y	1778-7254																																																yes	2000.0	2022.0	3728.0	194.0	214.0	3637.0	1.0	22.0	0.9755901287553648
100893704	Japanese journal of infectious diseases	Jpn J Infect Dis	Japan	Tokyo, Japan	National Institute of Infectious Diseases	1999		Bimonthly	1884-2836	1344-6304	1344-6304	eng	Y	1999.0	Y	Y	IM	http://www.nih.go.jp/niid/en/jjid.html	Y	1884-2836																																																yes	1999.0	2022.0	2576.0	112.0	134.0	1196.0	1.0	23.0	0.4642857142857143
100884618	JSLS : Journal of the Society of Laparoendoscopic Surgeons	JSLS	United States	Miami, FL	Society of Laparoscopic & Robotic Surgeons	1997		Quarterly	1938-3797	1086-8089	1086-8089	eng	N	1997.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/1326/	Y	1938-3797																																																yes	1997.0	2022.0	2238.0	74.0	50.0	1163.0	1.0	25.0	0.5196604110813227
101764223	Joint diseases and related surgery	Jt Dis Relat Surg	Turkey	Ankara, Turkey	Turkish Joint Diseases Foundation	2020		Three issues a year	2687-4792	2687-4784	2687-4792	eng	Y	2020.0	Y	Y	IM	http://www.tevak.org/?page=published	Y	2687-4792																																																yes	2020.0	2022.0	320.0	122.0	91.0	320.0	1.0	2.0	1.0
2985202R	Kaku igaku. The Japanese journal of nuclear medicine	Kaku Igaku	Japan	Tokyo	Japanese Society Of Nuclear Medicine	1964		Bimonthly,	2189-9932	0022-7854	0022-7854	jpn	N	1972.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/kakuigaku	Y	2189-9932																																																yes	1972.0	2022.0	3225.0	26.0	15.0	103.0	1.0	50.0	0.03193798449612403
0376352	Kardiologia polska	Kardiol Pol	Poland	2021-	Via Medica	1957		Monthly	1897-4279	0022-9032	0022-9032	pol	N	2003.0	Y	Y	IM	http://www.kardiologiapolska.pl/	Y	1897-4279																																																yes	1954.0	2022.0	7910.0	331.0	308.0	2560.0	1.0	68.0	0.32364096080910243
0376351	Kardiologiia	Kardiologiia	Russia (Federation)	Moskva	"OOO ""Obshchestvo spet︠s︡ialistov po serdechnoĭ nedostatochnosti"""	1961		Monthly	2412-5660	0022-9040	0022-9040	rus	N	1965.0	Y	N	IM		Y	2412-5660																																																yes	1961.0	2022.0	14274.0	159.0	103.0	1245.0	1.0	61.0	0.08722152164775115
101215359	Kathmandu University medical journal (KUMJ)	Kathmandu Univ Med J (KUMJ)	Nepal	Kathmandu	Kathmandu University	2003		Quarterly	1812-2078	1812-2027	1812-2027	eng	N	2003.0	Y	Y	IM	http://www.kumj.com.np/index.php?page=pastIssue	Y	1812-2078																																																yes	2003.0	2022.0	1776.0	116.0	26.0	608.0	1.0	19.0	0.34234234234234234
0376354	The Keio journal of medicine	Keio J Med	Japan	Tokyo	Keio Gijuku Daigaku Igakubu	1952		Quarterly	1880-1293	0022-9717	0022-9717	eng	N	1965.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/kjm/	Y	1880-1293																																																yes	1961.0	2022.0	1435.0	12.0	15.0	1235.0	1.0	61.0	0.8606271777003485
0412765	Khirurgiia	Khirurgiia (Mosk)	Russia (Federation)	Moskva	Media Sfera	1937		Monthly	2309-5628	0023-1207	0023-1207	rus	N	1965.0	Y	N	IM		Y	2309-5628																																																yes	1945.0	2022.0	22843.0	207.0	183.0	1639.0	1.0	77.0	0.07175064571203432
9432021	Klinicheskaia laboratornaia diagnostika	Klin Lab Diagn	Russia (Federation)	Moskva	Meditsina	1992		Monthly,	2412-1320	0869-2084	0869-2084	rus	Y	1993.0	Y	N	IM		Y	2412-1320																																																yes	1993.0	2022.0	4124.0	116.0	110.0	775.0	1.0	29.0	0.1879243452958293
101189112	Klinická mikrobiologie a infekc̆ní lékar̆ství	Klin Mikrobiol Infekc Lek	Czech Republic	Praha	TRIOS	1995		Bimonthly		1211-264X	1211-264X	cze	N	2004.0	Y	N	IM		Y	1211-264X																																																yes	2004.0	2022.0	512.0	16.0	5.0	0.0	1.0	18.0	0.0
9425213	Klinická onkologie : casopis Ceské a Slovenské onkologické spolecnosti	Klin Onkol	Czech Republic	Brno	Ceská lékarská spolecnost	1988		Bimonthly	1802-5307	0862-495X	0862-495X	cze	N	2008.0	Y	Y	IM	http://www.linkos.cz/information-for-professionals/klinicka-onkologie-journal/	Y	1802-5307																																																yes	2008.0	2022.0	1165.0	61.0	41.0	634.0	1.0	14.0	0.544206008583691
0413531	The Kobe journal of medical sciences	Kobe J Med Sci	Japan	Kobe	Kobe University School Of Medicine	1951		Bimonthly	1883-0498	0023-2513	0023-2513	eng	N	1965.0	Y	Y	IM	http://www.med.kobe-u.ac.jp/journal/contents.html	Y	1883-0498																																																yes	1961.0	2022.0	1187.0	25.0	4.0	0.0	1.0	61.0	0.0
9435800	The Korean journal of parasitology	Korean J Parasitol	Korea (South)	Seoul, Korea	Korean Society for Parasitology	1993		Quarterly	1738-0006	0023-4001	0023-4001	eng	Y	1993.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/657/	Y	1738-0006																																																yes	1993.0	2022.0	1888.0	79.0	48.0	1888.0	1.0	29.0	1.0
100956096	Korean journal of radiology	Korean J Radiol	Korea (South)	Seoul, Korea	Korean Society of Radiology	2000		Monthly,	2005-8330	1229-6929	1229-6929	eng	N	2000.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/659/	Y	2005-8330																																																yes	2000.0	2022.0	2351.0	198.0	132.0	2348.0	1.0	22.0	0.9987239472564866
2985210R	The Kurume medical journal	Kurume Med J	Japan	Kurume-shi, Japan	Kurume Univ., School of Medicine.	1954		Four no. a year	1881-2090	0023-5679	0023-5679	eng	N	1979.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/kurumemedj/list/-char/en	Y	1881-2090																																																yes	1961.0	2022.0	1511.0	22.0	27.0	1495.0	1.0	61.0	0.9894109861019192
0413533	Kyobu geka. The Japanese journal of thoracic surgery	Kyobu Geka	Japan	Tokyo	Nankodo	1948		Thirteen no. a year		0021-5252	0021-5252	jpn	N	1965.0	Y	N	IM		Y	0021-5252																																																yes	1961.0	2022.0	12186.0	219.0	182.0	1.0	1.0	61.0	8.206138191367142e-05
7901326	Læknablađiđ	Laeknabladid	Iceland	Reykjavik	Icelandic Medical Association and the Medical Society of Reykjavik	1915		Twelve no. a year	1670-4959	0023-7213	0023-7213	ice	N	2005.0	Y	Y	IM	http://www.laeknabladid.is/	Y	1670-4959																																																yes	1945.0	2022.0	1741.0	55.0	54.0	712.0	1.0	77.0	0.4089603676048248
0027707	Läkartidningen	Lakartidningen	Sweden	Stockholm	Sveriges Lakarforbund	1965		Weekly	1652-7518	0023-7205	0023-7205	swe	N	1965.0	Y	Y	IM	http://www.lakartidningen.se/	Y	1652-7518																																																yes	1965.0	2022.0	32069.0	139.0	113.0	0.0	1.0	57.0	0.0
9005665	Lasers in surgery and medicine. Supplement	Lasers Surg Med Suppl	United States	New York, Ny	Wiley-Liss	1989		Annual		1050-9267	1050-9267	eng	N	1989.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9101	Y	1050-9267																																																yes	1989.0	2012.0	25.0	0.0	0.0	7.0	1.0	23.0	0.28
101632373	Life sciences in space research	Life Sci Space Res (Amst)	Netherlands	Amsterdam	Elsevier Ltd	2014		Three times a year	2214-5532	2214-5524	2214-5524	eng	N	2015.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/22145524	Y	2214-5532																																																yes	2014.0	2022.0	383.0	48.0	53.0	383.0	1.0	8.0	1.0
101303164	Lin chuang er bi yan hou tou jing wai ke za zhi = Journal of clinical otorhinolaryngology, head, and neck surgery	Lin Chung Er Bi Yan Hou Tou Jing Wai Ke Za Zhi	China	Wuhan Shi	Lin chuang er bi yan hou tou jing wai ke za zhi bain ji bu	2007		Bimonthly		2096-7993	2096-7993	chi	Y	2007.0	Y	N	IM		Y	2096-7993																																																yes	2007.0	2022.0	5758.0	257.0	188.0	2484.0	1.0	15.0	0.4313997915943036
0155112	Lymphology	Lymphology	United States	Tucson Az	International Society Of Lymphology	1968		Quarterly	2522-7963	0024-7766	0024-7766	eng	N	1968.0	Y	Y	IM	https://journals.uair.arizona.edu/index.php/lymph/index	Y	2522-7963																																																yes	1968.0	2022.0	1476.0	19.0	16.0	0.0	1.0	54.0	0.0
