NlmUniqueID	Title	Country	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	Language	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables
8502536	Journal of applied physiology (Bethesda, Md. : 1985)	United States	American Physiological Society	1985		Monthly	eng	1963.0	2022.0	22227.0	388.0	314.0	22171.0	
0222526	The Journal of applied psychology	United States	American Psychological Association	1917		Bimonthly	eng	1945.0	2022.0	3624.0	109.0	178.0	3454.0	
9613616	Journal of applied research in intellectual disabilities : JARID	England	Blackwell Science	1996		Bimonthly,	eng	2007.0	2022.0	1043.0	124.0	143.0	1042.0	
8109495	Journal of applied toxicology : JAT	England	John Wiley And Sons	1981		Bimonthly	eng	1981.0	2022.0	3896.0	153.0	205.0	3888.0	
9884881	Journal of aquatic animal health	United States	Wiley	1989		Quarterly	eng	2000.0	2022.0	529.0	25.0	23.0	529.0	1.0
8703515	The Journal of arthroplasty	United States	Taylor and Francis	1986		Eight no. a year	eng	1986.0	2022.0	11371.0	722.0	705.0	11335.0	
9815648	Journal of artificial organs : the official journal of the Japanese Society for Artificial Organs	Japan	Springer Verlag	1998		Two no. a year	eng	2003.0	2022.0	1141.0	79.0	97.0	1141.0	
8608483	Journal of the ASEAN Federation of Endocrine Societies	Thailand	The Society	1981		Two no. a year	eng	2017.0	2022.0	177.0	37.0	15.0	177.0	
100888334	Journal of Asian natural products research	England	Informa Healthcare	1998		Quarterly	eng	1998.0	2022.0	2964.0	134.0	217.0	2964.0	
9206495	Journal of assisted reproduction and genetics	Netherlands	Springer	1992		Ten no. a year	eng	1992.0	2022.0	5113.0	363.0	314.0	5101.0	
9111870	The Journal of the Association of Nurses in AIDS Care : JANAC	United States	Wolters Kluwer Health	1989		Bimonthly	eng	1991.0	2022.0	1981.0	80.0	83.0	1864.0	
7505585	The Journal of the Association of Physicians of India	India	Association of Physicians of India	1953		Monthly	eng	1961.0	2022.0	15187.0	245.0	458.0	61.0	1.0
100892857	Journal of the Association for Research in Otolaryngology : JARO	United States	Springer-Verlag New York Inc.	2000		Quarterly	eng	2000.0	2022.0	1050.0	45.0	62.0	1050.0	
8106454	The Journal of asthma : official journal of the Association for the Care of Asthma	England	Informa Healthcare	1981		Ten no. a year,	eng	1981.0	2022.0	4460.0	201.0	437.0	4394.0	
9506298	Journal of atherosclerosis and thrombosis	Japan	Japan Atherosclerosis Society	1994		Two no. a year	eng	1994.0	2022.0	2466.0	148.0	268.0	2446.0	1.0
9301647	Journal of athletic training	United States	National Athletic Trainers' Association	1992		Six no. a year,	eng	1992.0	2022.0	2926.0	223.0	165.0	1917.0	1.0
9615686	Journal of attention disorders	United States	SAGE Publications	1996		Eight no. a year,	eng	2002.0	2023.0	1862.0	191.0	156.0	1861.0	
7904301	Journal of autism and developmental disorders	United States	Springer	1979		Twelve no. a year,	eng	1979.0	2022.0	6906.0	452.0	856.0	6882.0	
8812164	Journal of autoimmunity	England	Academic Press	1988		Four no. a year,	eng	1988.0	2022.0	3280.0	114.0	126.0	3256.0	
9512497	Journal of avian medicine and surgery	United States	Association of Avian Veterinarians	1995		Quarterly	eng	2007.0	2022.0	736.0	37.0	52.0	736.0	1.0
8910750	Journal of Ayub Medical College, Abbottabad : JAMC	Pakistan	Ayub Medical College	1988		Quarterly	eng	2001.0	2022.0	3179.0	178.0	157.0	157.0	1.0
9201340	Journal of back and musculoskeletal rehabilitation	Netherlands	Ios Press	1991		Bimonthly,	eng	1992.0	2022.0	1763.0	127.0	204.0	1763.0	
2985120R	Journal of bacteriology	United States	American Society for Microbiology	1916		Semimonthly,	eng	1916.0	2022.0	53732.0	227.0	250.0	52785.0	
9101750	Journal of basic and clinical physiology and pharmacology	Germany	Walter de Gruyter	1990		Quarterly	eng	1990.0	2022.0	1482.0	190.0	68.0	1465.0	
8503885	Journal of basic microbiology	Germany	Wiley-VCH Verlag	1985		Six no. a year	eng	1985.0	2022.0	2611.0	94.0	147.0	2571.0	
101602037	Journal of behavioral addictions	Hungary	Akadémiai Kiadó	2012		Quarterly	eng	2012.0	2022.0	804.0	94.0	85.0	804.0	
9803531	The journal of behavioral health services & research	United States	Springer	1998		Quarterly	eng	1998.0	2022.0	1099.0	51.0	67.0	1092.0	
7807105	Journal of behavioral medicine	United States	Springer Science + Business Media	1978		Bimonthly	eng	1978.0	2022.0	2335.0	82.0	136.0	2335.0	
0245075	Journal of behavior therapy and experimental psychiatry	Netherlands	Elsevier	1970		Quarterly	eng	1981.0	2023.0	2140.0	52.0	61.0	2134.0	
101730067	Journal of binocular vision and ocular motility	United States	Taylor & Francis Group	2018		Quarterly	eng	2018.0	2022.0	162.0	31.0	42.0	108.0	
0376600	Journal of biochemistry	England	Oxford University Press	1922		Monthly	eng	1961.0	2022.0	16737.0	145.0	161.0	15689.0	
9717231	Journal of biochemical and molecular toxicology	United States	Wiley	1998		Bimonthly	eng	1998.0	2022.0	2200.0	303.0	323.0	2200.0	
7701859	Journal of bioenergetics and biomembranes	United States	Springer	1976		Bimonthly	eng	1976.0	2022.0	2289.0	63.0	26.0	2263.0	
101250741	Journal of bioethical inquiry	Netherlands	Springer	2004		Four no. a year,	eng	2004.0	2022.0	856.0	76.0	72.0	840.0	
101187344	Journal of bioinformatics and computational biology	Singapore	World Scientific Publishing Europe Ltd.	2003		Four no. a year	eng	2003.0	2022.0	1175.0	57.0	38.0	1165.0	
2985121R	The Journal of biological chemistry	United States	Elsevier Inc. on behalf of American Society for Biochemistry and Molecular Biology	1905		Weekly,	eng	1945.0	2022.0	183714.0	1379.0	1306.0	110490.0	
101299725	Journal of biological dynamics	England	Taylor & Francis	2007		Six no. a year,	eng	2007.0	2022.0	577.0	37.0	36.0	575.0	
9616326	Journal of biological inorganic chemistry : JBIC : a publication of the Society of Biological Inorganic Chemistry	Germany	Springer	1996		Eight no. a year,	eng	1999.0	2022.0	2415.0	79.0	67.0	2412.0	
0417731	Journal of biological physics	Netherlands	Kluwer	1973		Quarterly	eng	1997.0	2022.0	880.0	30.0	28.0	880.0	
8700115	Journal of biological rhythms	United States	Sage Publishers	1986		Bimonthly,	eng	1985.0	2022.0	1658.0	46.0	60.0	1629.0	
8813912	Journal of biomaterials applications	England	Sage Publications	1986		Quarterly	eng	1986.0	2022.0	1926.0	144.0	184.0	1917.0	
9007393	Journal of biomaterials science. Polymer edition	England	Taylor and Francis	1989		Eighteen no. a year,	eng	1989.0	2022.0	3330.0	127.0	166.0	3293.0	
0157375	Journal of biomechanics	United States	Elsevier Science	1968		Twelve no. a year	eng	1968.0	2022.0	12827.0	568.0	380.0	12769.0	
7909584	Journal of biomechanical engineering	United States	American Society Of Mechanical Engineers	1977		Bimonthly,	eng	1977.0	2023.0	4860.0	193.0	203.0	4847.0	
100970413	Journal of biomedical informatics	United States	Elsevier	2001		Bimonthly	eng	2001.0	2022.0	2888.0	237.0	220.0	2887.0	
101234237	Journal of biomedical materials research. Part A	United States	John Wiley & Sons	2003		Twenty four times a year	eng	2003.0	2023.0	7151.0	231.0	167.0	7149.0	
101234238	Journal of biomedical materials research. Part B, Applied biomaterials	United States	John Wiley & Sons	2003		Eight no. a year	eng	2003.0	2023.0	4603.0	187.0	282.0	4602.0	
9605853	Journal of biomedical optics	United States	Published by SPIE--the International Society for Optical Engineering  in cooperation with International Biomedical Optics Society	1996		Monthly,	eng	1996.0	2022.0	6885.0	170.0	167.0	6874.0	
9421567	Journal of biomedical science	England	BioMed Central	1994		Six no. a year	eng	1994.0	2022.0	2395.0	87.0	104.0	2394.0	
101531992	Journal of biomedical semantics	England	Biomed Central	2010			eng	2010.0	2022.0	494.0	22.0	26.0	494.0	
9110829	Journal of biomolecular NMR	Netherlands	Springer	1991		12 no. a year,	eng	1991.0	2022.0	3175.0	35.0	21.0	3167.0	
8404176	Journal of biomolecular structure & dynamics	England	Taylor & Francis	1983		Eighteen issues a year,	eng	1983.0	2022.0	7084.0	1083.0	1262.0	7059.0	
100888641	Journal of biomolecular techniques : JBT	United States	Association of Biomolecular Resource Facilities	1998		Quarterly	eng	1999.0	2022.0	494.0	35.0	6.0	190.0	1.0
9200436	Journal of biopharmaceutical statistics	England	Taylor & Francis	1991		Four no. a year,	eng	1991.0	2022.0	1922.0	62.0	87.0	1908.0	
101318567	Journal of biophotonics	Germany	Wiley-VCH	2008		Monthly,	eng	2008.0	2022.0	2334.0	208.0	258.0	2333.0	
8100809	Journal of biosciences	India	Springer India, in co-publication with Indian Academy of Sciences	1979		Quarterly	eng	1999.0	2022.0	2110.0	114.0	66.0	1528.0	
100888800	Journal of bioscience and bioengineering	Japan	Society for Biotechnology, Japan	1999		Monthly	eng	1999.0	2022.0	5235.0	178.0	164.0	5096.0	
0177346	Journal of biosocial science	England	Cambridge University Press	1969		Bimonthly,	eng	1969.0	2022.0	2567.0	84.0	109.0	2441.0	
8411927	Journal of biotechnology	Netherlands	Elsevier Science Publishers	1984		24 no. a year,	eng	1984.0	2022.0	7257.0	232.0	187.0	7233.0	
9700068	Journal of bodywork and movement therapies	United States	Churchill Livingstone	1996		Quarterly	eng	2008.0	2022.0	1802.0	301.0	127.0	1802.0	
0014030	The Journal of bone and joint surgery. American volume	United States	Journal of Bone and Joint Surgery	1948		Semimonthly,	eng	1946.0	2022.0	20237.0	395.0	416.0	11149.0	
9436705	Journal of bone and mineral metabolism	Japan	Japanese Society of Bone and Mineral Metabolism	1988		6 no. a year,	eng	1999.0	2022.0	2036.0	124.0	125.0	2034.0	
8610640	Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research	United States	American Society for Bone and Mineral Research	1986		Monthly,	eng	1986.0	2022.0	8710.0	237.0	271.0	8659.0	
9426946	Jornal brasileiro de nefrologia : ʹorgão oficial de Sociedades Brasileira e Latino-Americana de Nefrologia	Brazil	Sociedade Brasileira de Nefrologia	1979		Quarterly	eng	2010.0	2022.0	1088.0	117.0	119.0	946.0	
101222274	Jornal brasileiro de pneumologia : publicaça̋o oficial da Sociedade Brasileira de Pneumologia e Tisilogia	Brazil	Sociedade Brasileira de Pneumologia e Tisilogia	2004		Bimonthly,	por	2006.0	2022.0	2179.0	135.0	129.0	2118.0	
101463871	Journal of breath research	England	IOP Pub.	2007		Quarterly	eng	2007.0	2022.0	922.0	62.0	50.0	921.0	
101496866	Journal of bronchology & interventional pulmonology	United States	Wolters Kluwer Health/Lippincott Williams & Wilkins	2009		Quarterly	eng	2009.0	2022.0	1300.0	82.0	128.0	1300.0	
101262774	Journal of burn care & research : official publication of the American Burn Association	England	Oxford University Press	2006		Bimonthly	eng	2006.0	2022.0	2910.0	210.0	301.0	2907.0	
101509784	Journal of business continuity & emergency planning	England	Henry Stewart Publications	2006		Quarterly	eng	2008.0	2022.0	444.0	25.0	27.0	0.0	1.0
101552883	Journal of cachexia, sarcopenia and muscle	Germany	John Wiley & Sons Ltd on behalf of Society on Sarcopenia, Cachexia and Wasting Disorders	2010		Quarterly	eng	2010.0	2022.0	1212.0	184.0	291.0	1212.0	
7907605	Journal (Canadian Dental Association)	Canada	Canadian Dental Association	1979		Six no. a year,	eng	1979.0	2022.0	3329.0	17.0	9.0	0.0	1.0
8610343	Journal of cancer education : the official journal of the American Association for Cancer Education	England	Springer	1986		Quarterly	eng	1986.0	2022.0	3275.0	240.0	364.0	3248.0	
101639933	Journal of cancer policy	England	Elsevier Ltd	2013		Four issues a year	eng	2014.0	2022.0	122.0	50.0	57.0	122.0	
7902060	Journal of cancer research and clinical oncology	Germany	Springer-Verlag.	1979		Twelve no. a year	eng	1979.0	2022.0	7374.0	346.0	764.0	7335.0	
101249598	Journal of cancer research and therapeutics	India	Medknow Publications	2005		Quarterly	eng	2005.0	2022.0	4050.0	297.0	313.0	4036.0	
101307557	Journal of cancer survivorship : research and practice	United States	Springer Science + Business Media	2007		Quarterly	eng	2007.0	2022.0	1274.0	118.0	275.0	1274.0	
9442138	Journal of cardiac failure	United States	Churchill Livingstone	1994		Monthly,	eng	1994.0	2022.0	3444.0	233.0	267.0	3401.0	
8908809	Journal of cardiac surgery	United States	Wiley-Blackwell	1986		Bimonthly,	eng	1986.0	2022.0	7356.0	950.0	1149.0	7291.0	
8804703	Journal of cardiology	Netherlands	Elsevier	1987		Semimonthly,	eng	1987.0	2023.0	4560.0	201.0	242.0	2515.0	
101291247	Journal of cardiopulmonary rehabilitation and prevention	United States	Lippincott, Williams & Wilkins	2007		Bimonthly	eng	2007.0	2022.0	1028.0	85.0	107.0	1028.0	
101265113	Journal of cardiothoracic surgery	England	BioMed Central	2006			eng	2006.0	2022.0	2911.0	362.0	297.0	2909.0	
9110208	Journal of cardiothoracic and vascular anesthesia	United States	W.B. Saunders	1991		Bimonthly	eng	1991.0	2022.0	9182.0	641.0	762.0	9108.0	
101308347	Journal of cardiovascular computed tomography	United States	Elsevier	2007		Three times a year	eng	2007.0	2022.0	1386.0	92.0	109.0	1386.0	
9010756	Journal of cardiovascular electrophysiology	United States	Blackwell	1990		Monthly,	eng	1993.0	2022.0	8234.0	462.0	467.0	8174.0	
9815616	Journal of cardiovascular magnetic resonance : official journal of the Society for Cardiovascular Magnetic Resonance	England	BioMed Central	1998		Quarterly	eng	1999.0	2022.0	1756.0	138.0	68.0	1745.0	
101259752	Journal of cardiovascular medicine (Hagerstown, Md.)	United States	Lippincott Williams & Wilkins	2006		Monthly	eng	2006.0	2022.0	3185.0	175.0	164.0	3182.0	
8703516	The Journal of cardiovascular nursing	United States	Lippincott Williams & Wilkins	1986		Quarterly	eng	1986.0	2022.0	2210.0	102.0	131.0	2123.0	
7902492	Journal of cardiovascular pharmacology	United States	Lippincott Williams & Wilkins	1979		Monthly	eng	1979.0	2022.0	12271.0	216.0	232.0	9997.0	
9602617	Journal of cardiovascular pharmacology and therapeutics	United States	Sage Publications	1996		Quarterly	eng	1996.0	2022.0	1295.0	74.0	31.0	1294.0	
0066127	The Journal of cardiovascular surgery	Italy	Edizioni Minerva Medica	1960		Bimonthly	eng	1960.0	2022.0	7369.0	87.0	107.0	657.0	
101468585	Journal of cardiovascular translational research	United States	Springer	2008		Bimonthly,	eng	2008.0	2022.0	1304.0	121.0	202.0	1304.0	
8604171	Journal of cataract and refractive surgery	United States	Wolters Kluwer on behalf of ASCRS and ESCRS	1986		Monthly,	eng	1986.0	2022.0	13162.0	449.0	342.0	12972.0	
8205768	Journal of cellular biochemistry	United States	Wiley-Liss	1982		Monthly,	eng	1982.0	2022.0	12680.0	306.0	174.0	12165.0	
0375356	The Journal of cell biology	United States	Rockefeller University Press	1962		Monthly,	eng	1962.0	2023.0	22956.0	307.0	237.0	22865.0	
101083777	Journal of cellular and molecular medicine	England	Wiley-Blackwell	2000		Quarterly	eng	2000.0	2022.0	7313.0	956.0	545.0	7309.0	
0050222	Journal of cellular physiology	United States	Wiley-Liss	1966		Monthly	eng	1965.0	2022.0	16757.0	614.0	405.0	16742.0	
0052457	Journal of cell science	England	Company of Biologists	1966		Twenty four no. a year,	eng	1966.0	2023.0	16695.0	386.0	329.0	16611.0	
8112566	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	United States	SAGE Publications	1981		Monthly,	eng	1981.0	2023.0	6829.0	260.0	207.0	6772.0	
7505563	Journal of chemical ecology	United States	Springer	1975		Monthly	eng	1981.0	2022.0	6084.0	87.0	76.0	6084.0	
101230060	Journal of chemical information and modeling	United States	American Chemical Society	2005		Monthly,	eng	2005.0	2022.0	5864.0	527.0	587.0	5864.0	
8902615	Journal of chemical neuroanatomy	Netherlands	Elsevier Science Publisher	1988		Eight no. a year	eng	1988.0	2022.0	1841.0	106.0	94.0	1751.0	
0375360	The Journal of chemical physics	United States	American Institute of Physics	1933		Semimonthly	eng	1963.0	2022.0	45826.0	1857.0	1644.0	45825.0	
101232704	Journal of chemical theory and computation	United States	American Chemical Society	2005		Monthly,	eng	2005.0	2022.0	8179.0	618.0	618.0	8178.0	
8907348	Journal of chemotherapy (Florence, Italy)	England	Taylor & Francis	1989		Bimonthly	eng	1989.0	2022.0	4074.0	73.0	119.0	3152.0	
101242019	Journal of child and adolescent mental health	South Africa	NISC	2003		Semiannual	eng	2003.0	2022.0	373.0		2.0	373.0	
9431738	Journal of child and adolescent psychiatric nursing : official publication of the Association of Child and Adolescent Psychiatric Nurses, Inc	England	Wiley	1994		Quarterly	eng	1994.0	2022.0	863.0	45.0	55.0	860.0	
9105358	Journal of child and adolescent psychopharmacology	United States	Mary Ann Liebert	1990		Six no. a year,	eng	1990.0	2022.0	2314.0	98.0	68.0	2312.0	
9806360	Journal of child health care : for professionals working with children in the hospital and community	England	Sage Publications	1997		Quarterly	eng	1998.0	2022.0	1005.0	65.0	108.0	981.0	
