NlmUniqueID	BroadJournalHeading	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	DOAJ_Seal	DOAJ	Reverse_Flip	flipped_embargo	flipped_access_model	flipped_born_oa
101185740	Acquired Immunodeficiency Syndrome											
101603896	Acquired Immunodeficiency Syndrome	yes	0.0	yes			No	yes				
9015754	Ethics											
101714875	Ethics											
9875608	Dentistry											
7507208	General Surgery											
9318491	Chemistry, Clinical											
0346411	Medicine	yes	0.0	yes			No	yes				
9503760	Neurology	yes	0.0	yes	yes	yes						
9503760	Psychology	yes	0.0	yes	yes	yes						
101234168	Nutritional Sciences	yes	0.0	yes			No	yes				
101234168	Sports Medicine	yes	0.0	yes			No	yes				
101503361	Computational Biology	yes	0.0	yes			No	yes				
101603118	Complementary Therapies	yes	12.0	yes	yes	yes						
101603118	Medicine	yes	12.0	yes	yes	yes						
101156357	Neurology	yes	0.0	yes			No	yes				
101250502	Botany	yes	12.0	yes	yes	yes						
9610837	Psychiatry	yes	18.0	yes	yes	yes						
101229024	Psychiatry	yes	0.0	yes	yes	yes						
9206090	Psychiatry	yes	12.0	yes	yes	yes						
8610344	Critical Care	yes	0.0	yes	yes	yes						
9507088	Allergy and Immunology	yes	0.0	yes	yes	yes						
8100396	Allergy and Immunology											
8100396	Molecular Biology											
8904841	Internal Medicine	yes	12.0	yes	yes	yes						
8912975	Internal Medicine											
8700910	Social Sciences	yes	0.0	yes	yes	yes						
9205811	Health Services	yes	12.0	yes	yes	yes						
9708966	Cardiology	yes	12.0	yes	yes	yes						
8907826	Cardiology	yes	0.0	yes			No	yes				
8804311	Nursing											
8917477	Cardiology											
0014067	Zoology	yes	12.0	yes	yes	yes						
0426720	Dermatology	yes	12.0	yes	yes	yes						
8809255	General Surgery	yes	0.0	yes								
9107858	Allergy and Immunology											
101524471	Dentistry											
9609059	Dermatology	yes	12.0	yes	yes	yes						
9501229	Medicine	yes	0.0	yes								
101624758	Medicine	yes	0.0	yes			No	yes				
7507210	Medicine											
7507211	Dentistry											
0430304	Medicine											
101680867	Orthopedics	yes	0.0	yes								
101680867	Sports Medicine	yes	0.0	yes								
7507212	Gynecology											
7507212	Obstetrics											
7505612	Medicine											
7505613	Dentistry											
101137599	General Surgery	yes	12.0	yes	yes	yes						
101137599	Orthopedics	yes	12.0	yes	yes	yes						
101488689	Nursing											
8703518	Medicine	yes	0.0	yes			No	yes				
9875594	Dentistry											
7505614	Dentistry											
7505615	Medicine											
7503078	Dentistry											
7505618	Medicine											
101558509	Clinical Laboratory Techniques											
0375375	Clinical Laboratory Techniques											
0375375	Medicine											
7610510	Nuclear Medicine	yes	12.0	yes	yes	yes						
7610510	Pharmacology	yes	12.0	yes	yes	yes						
7610510	Radiotherapy	yes	12.0	yes	yes	yes						
17830080R	Medicine											
9706293	General Surgery	yes	0.0	yes	yes	yes						
9109598	Gastroenterology											
9109598	General Surgery											
8706896	Otolaryngology	yes	0.0	yes	yes	yes						
7809663	Otolaryngology											
9208015	Therapeutics											
8812167	Dentistry											
8812167	Ethics											
8812167	Jurisprudence											
8918134	Jurisprudence											
8918134	Public Health											
9431853	Jurisprudence	yes										
9315583	Ethics	yes	6.0	yes	yes	yes						
9315583	Jurisprudence	yes	6.0	yes	yes	yes						
9315583	Medicine	yes	6.0	yes	yes	yes						
0157312	Psychology	yes	0.0	yes	yes	yes						
8000151	Jurisprudence	yes	12.0	yes	yes	yes						
0367344	Jurisprudence											
9891002	Behavioral Sciences	yes	12.0	yes	yes	yes						
8405628	Allergy and Immunology	yes	12.0	yes	yes	yes						
9207303	Allergy and Immunology											
101254470	Behavioral Sciences											
101254470	Public Health											
8913460	Biochemistry											
9430888	Biochemistry											
0376606	Biochemistry	yes	0.0	yes			No	yes				
9001952	Biochemistry	yes	12.0	yes	yes	yes						
8912687	Therapeutics											
8912687	Urology											
9110830	Technology	yes	12.0	yes	yes	yes						
9423871	Health Services											
9704963	Gynecology	yes	12.0	yes	yes	yes						
9878331	Dentistry											
9707935	Diagnostic Imaging	yes	12.0	yes	yes	yes						
9309764	Biochemistry											
9309764	Biology											
9309764	Diagnostic Imaging											
9105850	Diagnostic Imaging	yes	12.0	yes	yes	yes						
7505619	Medicine											
7707965	Vascular Diseases											
2985081R	Biology											
9601804	Neoplasms	yes	12.0	yes	yes	yes						
9433812	Physical and Rehabilitation Medicine	yes	12.0	yes	yes	yes						
9605854	Pharmacy											
101644425	Pharmacy											
8705942	Health Services											
7807107	Chiropractic	yes	12.0	yes	yes	yes						
7904614	Psychiatry	yes	24.0	yes	yes	yes						
7904614	Psychology	yes	24.0	yes	yes	yes						
7904614	Therapeutics	yes	24.0	yes	yes	yes						
9114162	Dentistry											
7503082	Dentistry											
9504818	Chemistry Techniques, Analytical	yes	12.0	yes	yes	yes						
101598493	Biochemistry	yes	12.0	yes	yes	yes						
101598493	Biotechnology	yes	12.0	yes	yes	yes						
101598493	Nanotechnology	yes	12.0	yes	yes	yes						
9013087	Biomedical Engineering	yes	0.0	yes			No	yes				
9211288	Obstetrics											
9211288	Perinatology											
101136916	Obstetrics	yes	0.0	yes								
101136916	Perinatology	yes	0.0	yes								
7502105	Biology	yes	12.0	yes	yes	yes						
7502105	Statistics as Topic	yes	12.0	yes	yes	yes						
7511218	Dentistry											
0370036	General Surgery											
7503081	Dentistry											
101322406	Biomedical Engineering	yes	12.0	yes	yes	yes						
0372277	Anatomy											
0372277	Biochemistry											
7505566	Medicine											
7505620	Medicine											
7503083	Medicine											
7507216	Medicine											
9308895	General Surgery	yes	0.0	yes	yes	yes						
9308895	History of Medicine	yes	0.0	yes	yes	yes						
0161067	Medicine											
101293382	Medicine	yes	0.0	yes			Yes	yes				
9716531	Chemistry	yes	12.0	yes	yes	yes						
101185239	History of Medicine											
9717112	Dentistry											
9717112	Medicine											
9892255	Health Services	yes	0.0	yes								
0375377	Education											
7702125	Biomedical Engineering	yes	12.0	yes	yes	yes						
7702125	Health Services Research	yes	12.0	yes	yes	yes						
7702125	Technology	yes	12.0	yes	yes	yes						
0375400	Zoology	yes	12.0	yes	yes	yes						
7902862	Biology											
7513619	Ethics	yes	0.0	yes	yes	yes						
9812512	Nutritional Sciences	yes	0.0	yes	yes	yes						
2985087R	Genetics, Medical	yes	0.0	yes	yes	yes						
8917478	Ethics	yes	12.0	yes	yes	yes						
101469340	Diagnostic Imaging	yes	12.0	yes	yes	yes						
101469340	Neoplasms	yes	12.0	yes	yes	yes						
101469340	Radiology	yes	12.0	yes	yes	yes						
101469694	Diagnostic Imaging	yes	12.0	yes	yes	yes						
101469694	Radiology	yes	12.0	yes	yes	yes						
100959882	Medical Informatics	yes	0.0	yes			Yes	yes				
9716841	Medicine											
1263574	Technology											
0375352	Medicine											
101132728	Library Science	yes	0.0	yes			Yes	yes				
101477617	Medicine											
2985084R	Medicine											
2985084R	Reproductive Medicine											
0224131	Microbiology	yes	0.0	yes	yes	yes						
7610512	Ethics	yes	24.0	yes	yes	yes						
8605494	Health Services											
0320626	Zoology	yes	12.0	yes	yes	yes						
101620352	Diagnostic Imaging	yes	0.0	yes			No	yes				
101620352	Nuclear Medicine	yes	0.0	yes			No	yes				
101620352	Radiology	yes	0.0	yes			No	yes				
9433359	Epidemiology	yes	0.0	yes	yes	yes						
9433359	Public Health	yes	0.0	yes	yes	yes						
7503084	Medicine											
7806056	Medical Informatics	yes	12.0	yes	yes	yes						
101284598	Toxicology	yes	12.0	yes	yes	yes						
101128385	Diagnostic Imaging	yes	12.0	yes	yes	yes						
101709200	Vascular Diseases	yes	12.0	yes	yes	yes						
8605493	Microbiology											
7705876	Virology	yes	12.0	yes	yes	yes						
0211301	Molecular Biology	yes	12.0	yes	yes	yes						
0375401	Psychiatry											
0372300	Psychiatry											
9212352	Psychiatry	yes	12.0	yes	yes	yes						
9212352	Psychology	yes	12.0	yes	yes	yes						
0351035	Health Services											
9815374	Health Services	yes										
9815374	Psychology	yes										
9815374	Public Health	yes										
18640710R	Dentistry											
7505621	Dentistry											
7503085	Dentistry											
9703165	Microbiology	yes	12.0	yes								
9431852	Biotechnology											
9431852	Microbiology											
100956211	Allergy and Immunology	yes	0.0	yes								
100956211	Microbiology	yes	0.0	yes								
8306883	Microbiology	yes	12.0	yes	yes	yes						
8500513	Pharmacy	yes	12.0	yes	yes	yes						
0204522	Diagnostic Imaging	yes	12.0	yes	yes	yes						
7512145	Biology											
7512145	Reproductive Medicine											
7512144	Biology											
7512144	Reproductive Medicine											
8005001	General Surgery											
0332155	Biophysics											
0332155	Physics											
8706313	Biophysics											
8706313	Physics											
100909407	Nursing	yes	12.0	yes	yes	yes						
100909407	Obstetrics	yes	12.0	yes	yes	yes						
100909407	Women's Health	yes	12.0	yes	yes	yes						
101235322	Gynecology	yes	12.0	yes	yes	yes						
7513940	Dentistry											
7505622	Medicine											
7503087	Dentistry											
8109497	Genetics											
8109497	Molecular Biology											
2985088R	Molecular Biology	yes	12.0	yes	yes	yes						
101503669	Molecular Biology	yes	0.0	yes			No	yes				
0262322	Cardiology	yes	12.0	yes	yes	yes						
0262322	Cell Biology	yes	12.0	yes	yes	yes						
0262322	Molecular Biology	yes	12.0	yes	yes	yes						
8405005	Molecular Biology											
100893612	Molecular Biology	yes	12.0	yes								
8902617	Endocrinology	yes	0.0	yes	yes	yes						
8902617	Molecular Biology	yes	0.0	yes	yes	yes						
0360051	Molecular Biology	yes	12.0	yes	yes	yes						
9014762	Biotechnology											
9014762	Molecular Biology											
9716237	Molecular Biology	yes	12.0	yes	yes	yes						
101193653	Histocytochemistry	yes	12.0	yes	yes	yes						
9504370	Genetics, Medical	yes	12.0	yes	yes	yes						
9504370	Molecular Biology	yes	12.0	yes	yes	yes						
100892561	Biotechnology											
100892561	Microbiology											
100892561	Molecular Biology											
9806569	Molecular Biology	yes	12.0	yes	yes	yes						
9002991	Molecular Biology	yes	12.0	yes	yes	yes						
9002991	Neurology	yes	12.0	yes	yes	yes						
9004580	Molecular Biology	yes	12.0	yes	yes	yes						
0406125	Anatomy	yes	12.0	yes	yes	yes						
0236512	Physiology	yes	12.0	yes	yes	yes						
101771247	Pediatrics											
101771247	Perinatology											
0242260	Medicine											
8006298	Cell Biology	yes	12.0	yes	yes	yes						
8006298	Physiology	yes	12.0	yes	yes	yes						
101084496	Neurology											
101084496	Orthopedics											
101084496	Physiology											
0014162	Complementary Therapies	yes	24.0	yes								
9425651	Microbiology											
7505625	Dentistry											
0420021	Dentistry											
9875595	Dentistry											
0420022	Dentistry											
7507218	Nursing											
7901144	Education											
7901144	Nursing											
7609158	Education											
7609158	Nursing											
7809869	Dentistry											
101152208	Biotechnology						No	yes				
101152208	Nanotechnology						No	yes				
101088195	Nanotechnology	yes			yes	yes						
101518405	Complementary Therapies	yes	12.0	yes	yes	yes						
7906882	Pharmacology	yes	12.0	yes	yes	yes						
9208016	Toxicology											
0330010	Anesthesiology											
0330010	Dentistry											
9883819	Dentistry											
8703519	Nursing											
8703519	Social Sciences											
7503089	Neoplasms	yes	12.0	yes	yes	yes						
9011255	Neoplasms	yes	12.0	yes								
101162515	Neoplasms											
7503090	Medicine	yes	12.0	yes	yes	yes						
7503091	Dentistry											
101152210	Medicine											
101468335	Perinatology	yes	0.0	yes	yes	yes						
101292936	Health Services Research						No	yes				
9012268	Nephrology	yes	12.0	yes	yes	yes						
8502669	Nephrology											
8502669	Nursing											
0375402	Neurology	yes	12.0	yes	yes	yes						
0375402	Psychiatry	yes	12.0	yes	yes	yes						
101217933	Biomedical Engineering	yes	12.0	yes	yes	yes						
101217933	Neurology	yes	12.0	yes	yes	yes						
0337042	Neurology											
0337042	Physiology											
9702341	Neurology	yes	12.0	yes	yes	yes						
9702341	Physiology	yes	12.0	yes	yes	yes						
9002201	Neurology											
9002201	Physiology											
8914371	Neurology											
0425126	Neurology											
0425126	Physiology											
9104162	Neurology											
9104162	Transplantation											
9104161	Neurology											
9104161	Transplantation											
9613966	Acquired Immunodeficiency Syndrome											
9613966	Neurology											
0213640	Biology											
0213640	Neurology											
2985190R	Chemistry	yes	12.0	yes	yes	yes						
2985190R	Neurology	yes	12.0	yes	yes	yes						
0364620	Cell Biology											
0364620	Neurology											
101483832	Neurology	yes	0.0	yes			Yes	yes				
101483832	Psychiatry	yes	0.0	yes			Yes	yes				
8913461	Endocrinology	yes	12.0	yes	yes	yes						
8913461	Neurology	yes	12.0	yes	yes	yes						
101232233	Biomedical Engineering	yes	0.0	yes			Yes	yes				
101232233	Neurology	yes	0.0	yes			Yes	yes				
101232233	Physical and Rehabilitation Medicine	yes	0.0	yes			Yes	yes				
8406473	Genetics, Medical	yes	12.0	yes	yes	yes						
8406473	Neurology	yes	12.0	yes	yes	yes						
9102705	Diagnostic Imaging	yes	12.0	yes	yes	yes						
9102705	Neurology	yes	12.0	yes	yes	yes						
101256586	Allergy and Immunology	yes	12.0	yes	yes	yes						
101256586	Neurology	yes	12.0	yes	yes	yes						
101256586	Pharmacology	yes	12.0	yes	yes	yes						
8109498	Allergy and Immunology	yes	12.0	yes	yes	yes						
8109498	Neurology	yes	12.0	yes	yes	yes						
8219171	Allergy and Immunology											
8219171	Neurology											
101222974	Neurology	yes	0.0	yes			Yes	yes				
101517079	General Surgery	yes	0.0	yes	yes	yes						
101517079	Neurology	yes	0.0	yes	yes	yes						
0423161	Neurology	yes	12.0	yes	yes	yes						
2985191R	Neurology	yes	0.0	yes	yes	yes						
2985191R	Neurosurgery	yes	0.0	yes	yes	yes						
2985191R	Psychiatry	yes	0.0	yes	yes	yes						
101193365	Neurology	yes	12.0	yes	yes	yes						
101193365	Physical and Rehabilitation Medicine	yes	12.0	yes	yes	yes						
0375403	Neurology	yes	12.0	yes	yes	yes						
101580767	Neurosurgery	yes	12.0	yes	yes	yes						
101649948	Neurology	yes	0.0	yes	yes	yes						
8309335	Neoplasms	yes	12.0	yes	yes	yes						
8309335	Neurology	yes	12.0	yes	yes	yes						
9431308	Neurology	yes	12.0	yes	yes	yes						
9431308	Ophthalmology	yes	12.0	yes	yes	yes						
2985192R	Neurology	yes	12.0	yes	yes	yes						
2985192R	Pathology	yes	12.0	yes	yes	yes						
0375404	Neurology	yes	12.0	yes	yes	yes						
0375404	Physiology	yes	12.0	yes	yes	yes						
8911344	Neurology	yes	0.0	yes								
8911344	Psychiatry	yes	0.0	yes								
101468753	Neurology	yes	12.0	yes	yes	yes						
101468753	Psychology	yes	12.0	yes	yes	yes						
7705086	Neurology	yes	12.0	yes	yes	yes						
7705086	Radiology	yes	12.0	yes	yes	yes						
8102140	Neurology	yes	0.0	yes	yes	yes						
7905558	Neurology	yes	12.0	yes	yes	yes						
8603596	Neurology	yes	12.0	yes	yes	yes						
8603596	Neurosurgery	yes	12.0	yes	yes	yes						
8603596	Nursing	yes	12.0	yes	yes	yes						
7600111	Neurology	yes	12.0	yes	yes	yes						
0253357	Neurosurgery											
8910749	Anesthesiology	yes	12.0	yes	yes	yes						
8910749	Neurosurgery	yes	12.0	yes	yes	yes						
1300146	Neurosurgery											
1300146	Nursing											
101463759	Neurosurgery											
101463759	Pediatrics											
0432557	Neurosurgery	yes	12.0	yes								
101223545	Neurosurgery											
8811626	Neurology	yes	0.0	yes	yes	yes						
8811626	Traumatology	yes	0.0	yes	yes	yes						
9508123	Neurology	yes	12.0	yes	yes	yes						
9508123	Virology	yes	12.0	yes	yes	yes						
0337043	Endocrinology											
0337043	Neurology											
0101352	Pharmacology											
9878250	Dentistry											
7509209	Dentistry											
100935589	Medicine											
0103164	Nuclear Medicine											
9110209	Nuclear Medicine											
9423534	Cardiology	yes	12.0	yes	yes	yes						
0217410	Nuclear Medicine	yes	0.0	yes	yes	yes						
7708412	Nuclear Medicine											
0430303	Nuclear Medicine	yes	0.0	yes	yes	yes						
1263116	Nursing	yes	12.0	yes	yes	yes						
7806870	Nursing											
9200672	Nursing	yes	12.0	yes	yes	yes						
7705432	Education	yes	12.0	yes	yes	yes						
7705432	Nursing	yes	12.0	yes	yes	yes						
