NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_id	sherpa_uri	ISSN_old_x	DOAJ_pissn	ISSN_old_y	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip
8700115	Journal of biological rhythms	J Biol Rhythms	United States	Thousand Oaks Ca	Sage Publishers	1986		Bimonthly,	1552-4531	0748-7304	0748-7304	eng	N	1986.0	Y	Y	IM	http://jbr.sagepub.com/archive/	Y	1552-4531	yes	0.0	yes	yes	yes	Journal of Biological Rhythms	1552-4531	0748-7304	https://us.sagepub.com/en-us/nam/journal/journal-biological-rhythms	65.0	gb	commercial_publisher	http://www.uk.sagepub.com/home.nav	SAGE Publications	9240.0	https://v2.sherpa.ac.uk/id/publisher_policy/65																									
8813912	Journal of biomaterials applications	J Biomater Appl	England	London	Sage Publications	1986		Quarterly	1530-8022	0885-3282	0885-3282	eng	N	1986.0	Y	Y	IM	http://jba.sagepub.com/archive/	Y	1530-8022	yes	0.0	yes	yes	yes	Journal of Biomaterials Applications	1530-8022	0885-3282	http://www.uk.sagepub.com/journals/Journal201576	65.0	gb	commercial_publisher	http://www.uk.sagepub.com/home.nav	SAGE Publications	9241.0	https://v2.sherpa.ac.uk/id/publisher_policy/65																									
9007393	Journal of biomaterials science. Polymer edition	J Biomater Sci Polym Ed	England	Abingdon, Oxon	Taylor and Francis	1989		Eighteen no. a year,	1568-5624	0920-5063	0920-5063	eng	N	1989.0	Y	Y	IM	http://www.tandfonline.com/toc/tbsp20/current	Y	1568-5624	yes	12.0	yes	yes	yes	Journal of Biomaterials Science, Polymer Edition	1568-5624	0920-5063	https://www.tandfonline.com/journals/TBSP	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	23739.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
0157375	Journal of biomechanics	J Biomech	United States	New York ;	Elsevier Science	1968		Twelve no. a year	1873-2380	0021-9290	0021-9290	eng	N	1968.0	Y	Y	IM	https://www.sciencedirect.com/journal/journal-of-biomechanics	Y	1873-2380	yes	12.0	yes	yes	yes	Journal of Biomechanics		0021-9290	http://www.journals.elsevier.com/journal-of-biomechanics/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	13780.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
7909584	Journal of biomechanical engineering	J Biomech Eng	United States	New York Ny	American Society Of Mechanical Engineers	1977		Bimonthly,	1528-8951	0148-0731	0148-0731	eng	N	1980.0	Y	Y	IM	http://biomechanical.asmedigitalcollection.asme.org/issues.aspx	Y	1528-8951	yes	0.0	yes	yes	yes	Journal of Biomechanical Engineering	1528-8951	0148-0731	http://biomechanical.asmedigitalcollection.asme.org/journal.aspx	116.0	us	society_publisher	http://www.asme.org/	American Society of Mechanical Engineers	12224.0	https://v2.sherpa.ac.uk/id/publisher_policy/116																									
100970413	Journal of biomedical informatics	J Biomed Inform	United States	Orlando	Elsevier	2001		Bimonthly	1532-0480	1532-0464	1532-0464	eng	Y	2001.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/15320464	Y	1532-0480	yes	12.0	yes	yes	yes	Journal of Biomedical Informatics		1532-0464	http://www.journals.elsevier.com/journal-of-biomedical-informatics/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	11364.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
101234237	Journal of biomedical materials research. Part A	J Biomed Mater Res A	United States	Hoboken, NJ	John Wiley & Sons	2003		Twenty four times a year	1552-4965	1549-3296	1549-3296	eng	Y	2003.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1552-4965	Y	1552-4965	yes	12.0	yes	yes	yes	Journal of Biomedical Materials Research Part A	1552-4965	1549-3296	https://onlinelibrary.wiley.com/journal/15524965	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	15091.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
101234238	Journal of biomedical materials research. Part B, Applied biomaterials	J Biomed Mater Res B Appl Biomater	United States	Hoboken, NJ	John Wiley & Sons	2003		Eight no. a year	1552-4981	1552-4973	1552-4973	eng	Y	2003.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1552-4981	Y	1552-4981	yes	12.0	yes	yes	yes	Journal of Biomedical Materials Research Part B: Applied Biomaterials	1552-4981	1552-4973	https://onlinelibrary.wiley.com/journal/15524981	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	15092.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
101230869	Journal of biomedical nanotechnology	J Biomed Nanotechnol	United States	Stevenson Ranch, CA	American Scientific Publishers	2005		Monthly,	1550-7041	1550-7033	1550-7033	eng	N	2009.0	Y	N	IM		Y	1550-7041	yes			yes	yes	Journal of Biomedical Nanotechnology	1550-7041	1550-7033	http://www.aspbs.com/jbn.html	529.0	us	commercial_publisher	http://www.aspbs.com/	American Scientific Publishers	18322.0	https://v2.sherpa.ac.uk/id/publisher_policy/529																									
9605853	Journal of biomedical optics	J Biomed Opt	United States	Bellingham, WA	Published by SPIE--the International Society for Optical Engineering  in cooperation with International Biomedical Optics Society	1996		Monthly,	1560-2281	1083-3668	1083-3668	eng	N	2000.0	Y	Y	IM	http://biomedicaloptics.spiedigitallibrary.org/issues.aspx	Y	1560-2281	yes	0.0	yes			Journal of Biomedical Optics	1560-2281	1083-3668	http://spie.org/publications/journals/journal-of-biomedical-optics	127.0	us	society_publisher	http://spie.org/	Society of Photo-optical Instrumentation Engineers	12747.0	https://v2.sherpa.ac.uk/id/publisher_policy/3325	1560-2281	1560-2281		Journal of Biomedical Optics	1560-2281	Yes	2019-07-11T08:12:53Z	2019.0	yes																
9421567	Journal of biomedical science	J Biomed Sci	England	London	BioMed Central	1994		Six no. a year	1423-0127	1021-7770	1021-7770	eng	N	1998.0	Y	Y	IM	http://www.jbiomedsci.com/	Y	1423-0127	yes	0.0	yes			Journal of Biomedical Science	1423-0127	1021-7770	https://jbiomedsci.biomedcentral.com/	22.0	gb	commercial_publisher	http://www.biomedcentral.com/	BioMed Central	2607.0	https://v2.sherpa.ac.uk/id/publisher_policy/22	1423-0127	1423-0127		Journal of Biomedical Science	1423-0127	Yes	2002-05-01T20:13:31Z	2002.0	yes																
101531992	Journal of biomedical semantics	J Biomed Semantics	England	[London]	Biomed Central	2010			2041-1480			eng	N	2015.0	Y	Y	IM	http://www.jbiomedsem.com/	Y	2041-1480	yes	0.0	yes			Journal of Biomedical Semantics	2041-1480		http://www.jbiomedsem.com/	22.0	gb	commercial_publisher	http://www.biomedcentral.com/	BioMed Central	2608.0	https://v2.sherpa.ac.uk/id/publisher_policy/22	2041-1480	2041-1480		Journal of Biomedical Semantics	2041-1480	Yes	2010-11-30T14:37:21Z	2010.0	yes																
9110829	Journal of biomolecular NMR	J Biomol NMR	Netherlands	Leiden, The Netherlands	Springer	1991		12 no. a year,	1573-5001	0925-2738	0925-2738	eng	N	1990.0	Y	Y	IM	https://link.springer.com/journal/10858	Y	1573-5001	yes	12.0	yes	yes	yes	Journal of Biomolecular NMR	1573-5001	0925-2738	http://link.springer.com/journal/10858	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14860.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
8404176	Journal of biomolecular structure & dynamics	J Biomol Struct Dyn	England	Oxon, UK	Taylor & Francis	1983		Eighteen issues a year,	1538-0254	0739-1102	0739-1102	eng	N	1983.0	Y	Y	IM	http://www.tandfonline.com/loi/tbsd20	Y	1538-0254	yes	12.0	yes	yes	yes	Journal of Biomolecular Structure and Dynamics	1538-0254	0739-1102	https://www.tandfonline.com/journals/TBSD	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	23484.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
100888641	Journal of biomolecular techniques : JBT	J Biomol Tech	United States	Santa Fe, NM	Association of Biomolecular Resource Facilities	1998		Quarterly	1943-4731	1524-0215	1524-0215	eng	N	2003.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/540/	Y	1943-4731																																									
9200436	Journal of biopharmaceutical statistics	J Biopharm Stat	England	Abingdon, Oxford	Taylor & Francis	1991		Four no. a year,	1520-5711	1054-3406	1054-3406	eng	N	1991.0	Y	Y	IM	http://www.tandfonline.com/loi/lbps	Y	1520-5711	yes	12.0	yes	yes	yes	Journal of Biopharmaceutical Statistics	1520-5711	1054-3406	https://www.tandfonline.com/journals/LBPS	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	5514.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
101318567	Journal of biophotonics	J Biophotonics	Germany	Weinheim	Wiley-VCH	2008		Monthly,	1864-0648	1864-063X	1864-063X	eng	N	2008.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1864-0648	Y	1864-0648	yes	12.0	yes	yes	yes	Journal of Biophotonics	1864-0648	1864-063X	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1864-0648/	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	1776.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
8100809	Journal of biosciences	J Biosci	India	New Delhi	Springer India, in co-publication with Indian Academy of Sciences	1979		Quarterly	0973-7138	0250-5991	0250-5991	eng	N	2000.0	Y	Y	IM	https://link.springer.com/journal/12038	Y	0973-7138	yes	12.0	yes			Journal of Biosciences	0973-7138	0250-5991	http://link.springer.com/journal/12038	3291.0	gb	copublisher	https://www.springernature.com/gp/products/journals	Springer	14862.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
100888800	Journal of bioscience and bioengineering	J Biosci Bioeng	Japan	Osaka, Japan	Society for Biotechnology, Japan	1999		Monthly	1347-4421	1389-1723	1347-4421	eng	N	2005.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/13891723	Y	1347-4421	yes	12.0	yes	yes	yes	Journal of Bioscience and Bioengineering		1389-1723	http://www.journals.elsevier.com/journal-of-bioscience-and-bioengineering/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	13782.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
0177346	Journal of biosocial science	J Biosoc Sci	England	Cambridge	Cambridge University Press	1969		Bimonthly,	1469-7599	0021-9320	0021-9320	eng	N	1969.0	Y	Y	IM	https://www.cambridge.org/core/journals/journal-of-biosocial-science	Y	1469-7599	yes	0.0	yes	yes	yes	Journal of Biosocial Science	1469-7599	0021-9320	http://journals.cambridge.org/action/displayJournal?jid=JBS	27.0	gb	university_publisher	http://www.cambridge.org/uk/	Cambridge University Press	1613.0	https://v2.sherpa.ac.uk/id/publisher_policy/5000																									
8411927	Journal of biotechnology	J Biotechnol	Netherlands	Amsterdam	Elsevier Science Publishers	1984		24 no. a year,	1873-4863	0168-1656	0168-1656	eng	N	1998.0	Y	Y	IM	https://www.sciencedirect.com/journal/journal-of-biotechnology	Y	1873-4863	yes	12.0	yes	yes	yes	Journal of Biotechnology		0168-1656	http://www.journals.elsevier.com/journal-of-biotechnology/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	13783.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
9700068	Journal of bodywork and movement therapies	J Bodyw Mov Ther	United States	New York	Churchill Livingstone	1996		Quarterly	1532-9283	1360-8592	1360-8592	eng	N	2008.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/13608592	Y	1532-9283	yes	12.0	yes	yes	yes	Journal of Bodywork and Movement Therapies		1360-8592	http://www.journals.elsevier.com/journal-of-bodywork-and-movement-therapies/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	13784.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
0014030	The Journal of bone and joint surgery. American volume	J Bone Joint Surg Am	United States	Boston, MA	Journal of Bone and Joint Surgery	1948		Semimonthly,	1535-1386	0021-9355	0021-9355	eng	N	1965.0	Y	Y	IM	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00004623-000000000-00000	Y	1535-1386	yes	12.0	yes	yes	yes	Journal of Bone and Joint Surgery	1535-1386	0021-9355	https://jbjs.org/	48.0	us	commercial_publisher	http://www.lww.com/	Lippincott, Williams & Wilkins	13580.0	https://v2.sherpa.ac.uk/id/publisher_policy/48																									
9436705	Journal of bone and mineral metabolism	J Bone Miner Metab	Japan	Tokyo	Japanese Society of Bone and Mineral Metabolism	1988		6 no. a year,	1435-5604	0914-8779	0914-8779	eng	N	1999.0	Y	Y	IM	https://link.springer.com/journal/774	Y	1435-5604	yes	12.0	yes			Journal of Bone and Mineral Metabolism	1435-5604	0914-8779	http://link.springer.com/journal/774	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14863.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
8610640	Journal of bone and mineral research : the official journal of the American Society for Bone and Mineral Research	J Bone Miner Res	United States	Washington, DC	American Society for Bone and Mineral Research	1986		Monthly,	1523-4681	0884-0431	0884-0431	eng	N	1986.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1523-4681	Y	1523-4681	yes	12.0	yes	yes	yes	Journal of Bone and Mineral Research	1523-4681	0884-0431	https://asbmr.onlinelibrary.wiley.com/journal/15234681	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	1123.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
9426946	Jornal brasileiro de nefrologia : ʹorgão oficial de Sociedades Brasileira e Latino-Americana de Nefrologia	J Bras Nefrol	Brazil	São Paulo	Sociedade Brasileira de Nefrologia	1979		Quarterly	2175-8239	0101-2800	0101-2800	eng	N	2010.0	Y	Y	IM	http://www.scielo.br/scielo.php?script=sci_issues&pid=0101-2800&lng=en&nrm=iso	Y	2175-8239																	2175-8239	2175-8239		Brazilian Journal of Nephrology	2175-8239	No	2010-11-12T13:20:44Z	2010.0	yes																
101222274	Jornal brasileiro de pneumologia : publicaça̋o oficial da Sociedade Brasileira de Pneumologia e Tisilogia	J Bras Pneumol	Brazil	Brasilia, DF, Brasil	Sociedade Brasileira de Pneumologia e Tisilogia	2004		Bimonthly,	1806-3756	1806-3713	1806-3713	por	N	2006.0	Y	Y	IM	http://www.jornaldepneumologia.com.br/previous-numbers	Y	1806-3756																	1806-3756	1806-3756		Jornal Brasileiro de Pneumologia	1806-3756	No	2005-03-23T16:07:49Z	2005.0	yes																
101463871	Journal of breath research	J Breath Res	England	Bristol, UK	IOP Pub.	2007		Quarterly	1752-7163	1752-7155	1752-7155	eng	N	2010.0	Y	Y	IM	http://iopscience.iop.org/1752-7163	Y	1752-7163	yes	12.0	yes	yes	yes	Journal of Breath Research	1752-7163	1752-7155	http://iopscience.iop.org/1752-7163	40.0	gb	society_publisher	http://iopscience.iop.org/	IOP Publishing	11317.0	https://v2.sherpa.ac.uk/id/publisher_policy/1471																									
101496866	Journal of bronchology & interventional pulmonology	J Bronchology Interv Pulmonol	United States	Hagerstown, MD	Wolters Kluwer Health/Lippincott Williams & Wilkins	2009		Quarterly	1948-8270	1944-6586	1948-8270	eng	N	2012.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=01436970-000000000-00000	Y	1948-8270	yes	12.0	yes	yes	yes	Journal of Bronchology & Interventional Pulmonolog	1948-8270	1944-6586	http://www.bronchology.com/	48.0	us	commercial_publisher	http://www.lww.com/	Lippincott, Williams & Wilkins	8825.0	https://v2.sherpa.ac.uk/id/publisher_policy/48																									
100883428	Journal of B.U.ON. : official journal of the Balkan Union of Oncology	J BUON	Cyprus	Nicosia	BAKIS Productions LTD	1996		Bimonthly,	2241-6293	1107-0625	1107-0625	eng	N	2006.0	Y	Y	IM	https://jbuon.com/	Y	2241-6293																																									
101262774	Journal of burn care & research : official publication of the American Burn Association	J Burn Care Res	England	Oxford	Oxford University Press	2006		Bimonthly	1559-0488	1559-047X	1559-047X	eng	Y	2006.0	Y	Y	IM	https://academic.oup.com/jbcr	Y	1559-0488	yes	12.0	yes	yes	yes	Journal of Burn Care & Research	1559-0488	1559-047X	https://academic.oup.com/jbcr	55.0	gb	university_publisher	http://www.oxfordjournals.org/	Oxford University Press	8826.0	https://v2.sherpa.ac.uk/id/publisher_policy/1107																									
101509784	Journal of business continuity & emergency planning	J Bus Contin Emer Plan	England	London	Henry Stewart Publications	2006		Quarterly	1749-9224	1749-9216	1749-9216	eng	N	2009.0	Y	N	IM		Y	1749-9224																																									
101552883	Journal of cachexia, sarcopenia and muscle	J Cachexia Sarcopenia Muscle	Germany	Berlin	John Wiley & Sons Ltd on behalf of Society on Sarcopenia, Cachexia and Wasting Disorders	2010		Quarterly	2190-6009	2190-5991	2190-5991	eng	N	2016.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1007/13539.2190-6009	Y	2190-6009	yes	0.0	yes			Journal of Cachexia, Sarcopenia and Muscle	2190-6009	2190-5991	https://onlinelibrary.wiley.com/journal/1353921906009	1032.0	us	commercial_publisher	https://authorservices.wiley.com/open-research/open-access/index.html	Wiley Open Access	28275.0	https://v2.sherpa.ac.uk/id/publisher_policy/1760	2190-6009	2190-6009		Journal of Cachexia, Sarcopenia and Muscle	2190-6009	No	2016-02-17T15:25:10Z	2016.0	yes																
7907605	Journal (Canadian Dental Association)	J Can Dent Assoc	Canada	Ottawa, Ont.	Canadian Dental Association	1979		Six no. a year,	1488-2159	0709-8936	0709-8936	eng	N	1979.0	Y	Y	IM	http://www.jcda.ca/	Y	1488-2159																																									
8610343	Journal of cancer education : the official journal of the American Association for Cancer Education	J Cancer Educ	England	New York	Springer	1986		Quarterly	1543-0154	0885-8195	0885-8195	eng	N	1986.0	Y	Y	IM	https://link.springer.com/journal/13187	Y	1543-0154	yes	12.0	yes	yes	yes	Journal of Cancer Education	1543-0154	0885-8195	http://link.springer.com/journal/13187	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	14341.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
101639933	Journal of cancer policy	J Cancer Policy	England	[London]	Elsevier Ltd	2013		Four issues a year	2213-5383		2213-5383	eng	N	2021.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/22135383	Y	2213-5383	yes	12.0	yes	yes	yes	Journal of Cancer Policy	2213-5383		http://www.journals.elsevier.com/journal-of-cancer-policy/	30.0	us	university_publisher	http://www.elsevier.com/	Elsevier	24549.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823										2013.0	2015.0	-	0	0	Journal of Cancer Policy	Elsevier	Hybrid	1650.0	1600	1600	LS	0.0	1.0	12.0	yes
